DATE,LAT,LON,T2M_MAX,T2M_MIN,T2M,PRECTOT,RH2M,PS,WS10M_MIN,WS10M_MAX,WS10M,FIRE,FIRE_SIZE,FIRE_SIZE_CLASS
7/6/2013,39.25,-122.75,34.12,14.44,24.3,0,34.44,94.85,0.26,1.96,1.37,NOFIRE,0,NA
7/6/2014,39.25,-122.75,38.27,15.83,27.22,0,13.6,95.62,0.87,2.01,1.58,NOFIRE,0,NA
7/6/2015,39.25,-122.75,32.62,16.43,23.94,0,36.59,95.6,1.38,3.29,2.49,NOFIRE,0,NA
7/7/2013,39.25,-122.75,34.86,14.88,24.56,0,28.99,94.99,0.57,3.04,1.82,NOFIRE,0,NA
7/7/2014,39.25,-122.75,39.68,19.18,29.17,0,14.47,95.29,0.59,2.77,1.42,NOFIRE,0,NA
7/7/2015,39.25,-122.75,31.7,16.29,23.7,0.01,35.3,95.39,1.77,3.49,2.54,NOFIRE,0,NA
7/8/2013,39.25,-122.75,35.4,17.43,25.92,0,20.78,95.36,0.19,2.97,1.72,NOFIRE,0,NA
7/8/2014,39.25,-122.75,38.28,21.93,29.43,0,21.84,95.23,0.59,1.83,1.4,NOFIRE,0,NA
7/8/2015,39.25,-122.75,31.11,15.33,22.88,0.41,38.32,95.04,0.03,2.91,1.76,NOFIRE,0,NA
7/9/2013,39.25,-122.75,35.78,18.77,26.76,0,20.73,95.63,0.11,4.22,2.13,NOFIRE,0,NA
7/9/2014,39.25,-122.75,35.33,19.75,27.04,0,24.22,95.26,0.12,3.49,2.04,NOFIRE,0,NA
7/9/2015,39.25,-122.75,24.36,15.17,18.99,3.54,66.34,95.09,0.19,2.66,1.83,NOFIRE,0,NA
7/1/2013,39.25,-123.25,35.16,15.73,25.78,0,37.13,94.63,0.29,2.61,1.9,NOFIRE,0,NA
7/1/2014,39.25,-123.25,30.68,16.2,22.94,0,38.92,94.46,0.8,3.28,2.11,NOFIRE,0,NA
7/1/2015,39.25,-123.25,35.33,20.8,27.41,0.1,25.69,94.75,0.38,2.69,1.66,NOFIRE,0,NA
7/10/2013,39.25,-123.25,29.48,13.53,22.25,0,32.56,94.86,0.46,3.03,1.79,NOFIRE,0,NA
7/10/2014,39.25,-123.25,29.19,14.34,21.08,0.01,40.89,94.72,0.3,2.96,1.68,NOFIRE,0,NA
7/10/2015,39.25,-123.25,23.89,12.5,17.49,1.82,70,94.64,0.71,2.51,1.49,NOFIRE,0,NA
7/11/2013,39.25,-123.25,29.22,12.21,20.01,0,37.52,94.64,0.98,3.22,2.08,NOFIRE,0,NA
7/11/2014,39.25,-123.25,27.17,13.59,19.58,0,46.87,95,0.35,3.35,1.88,NOFIRE,0,NA
7/11/2015,39.25,-123.25,24.75,12.08,17.53,0.36,65.03,94.86,0.84,3.33,1.87,NOFIRE,0,NA
7/12/2013,39.25,-123.25,28.74,11.51,19.9,0,36.39,94.67,0.91,3.45,2.21,NOFIRE,0,NA
7/12/2014,39.25,-123.25,29.54,12.84,21.04,0,44.68,95.23,0.43,3.26,2.02,NOFIRE,0,NA
7/12/2015,39.25,-123.25,24.13,12.04,17.52,0.04,62.28,95.07,1.32,3.09,2.18,NOFIRE,0,NA
7/13/2013,39.25,-123.25,29.41,12.8,20.93,0,33.15,94.82,0.45,2.63,1.9,NOFIRE,0,NA
7/13/2014,39.25,-123.25,31.96,15.21,23.45,0,38.45,95.05,2.08,4.32,3.06,NOFIRE,0,NA
7/13/2015,39.25,-123.25,28.65,11.37,19.45,0.07,52.5,94.96,0.84,3.5,2.31,NOFIRE,0,NA
7/14/2013,39.25,-123.25,29.41,12.68,20.96,0,34.65,94.85,0.46,2.68,1.76,NOFIRE,0,NA
7/14/2014,39.25,-123.25,34.82,16.71,25.45,0,27.3,94.78,0.76,2.88,2,NOFIRE,0,NA
7/14/2015,39.25,-123.25,28.12,12.73,20.19,0,50.72,94.63,1.95,3.28,2.61,NOFIRE,0,NA
7/15/2013,39.25,-123.25,27.2,12.33,19.5,0,38.59,94.56,0.58,2.94,1.81,NOFIRE,0,NA
7/15/2014,39.25,-123.25,27.24,16.89,22.24,0,40.15,94.96,0.23,1.94,1.15,NOFIRE,0,NA
7/15/2015,39.25,-123.25,31.22,13.6,22.37,0,41.28,94.65,0.48,3.27,1.97,NOFIRE,0,NA
7/16/2013,39.25,-123.25,24.42,11.17,17.4,0,52.6,94.75,0.77,3.03,1.95,NOFIRE,0,NA
7/16/2014,39.25,-123.25,29.07,16.46,22.25,0,45.94,94.99,0.84,2.76,1.76,NOFIRE,0,NA
7/16/2015,39.25,-123.25,32.39,15.69,23.75,0,36.89,94.68,0.49,3.06,1.72,NOFIRE,0,NA
7/17/2013,39.25,-123.25,28.53,11.18,19.48,0,43.47,95.2,0.24,2.61,1.69,NOFIRE,0,NA
7/17/2014,39.25,-123.25,29.08,15.63,21.31,0.01,50.03,94.91,0.49,2.97,1.68,NOFIRE,0,NA
7/17/2015,39.25,-123.25,31.22,14.94,22.67,0,36.6,94.52,0.42,3.31,1.64,NOFIRE,0,NA
7/18/2013,39.25,-123.25,31.38,13.35,21.8,0,32.57,95.1,0.23,2.89,2.03,NOFIRE,0,NA
7/18/2014,39.25,-123.25,29.04,14.29,21.14,0.01,52.88,94.93,0.34,2.89,1.57,NOFIRE,0,NA
7/18/2015,39.25,-123.25,28.7,13.93,20.63,0,38.01,94.74,0.29,3.17,1.81,NOFIRE,0,NA
7/19/2013,39.25,-123.25,32.27,15.29,23.35,0,32.19,94.76,0.99,3.38,2.46,NOFIRE,0,NA
7/19/2014,39.25,-123.25,31.73,15.35,22.88,0,44.39,94.84,0.45,3.04,1.47,NOFIRE,0,NA
7/19/2015,39.25,-123.25,30.58,14.63,22.47,0,48.28,95.24,0.64,2.72,1.64,NOFIRE,0,NA
7/2/2013,39.25,-123.25,36.05,20.15,27.28,0,34.52,94.72,0.33,3.05,1.9,NOFIRE,0,NA
7/2/2014,39.25,-123.25,30.55,14.09,21.95,0,43.9,94.56,1.47,4.15,2.78,NOFIRE,0,NA
7/2/2015,39.25,-123.25,34.2,19.45,25.15,0.4,32.2,94.84,0.49,2.89,1.52,NOFIRE,0,NA
7/20/2013,39.25,-123.25,34.54,15.95,24.89,0,31.6,94.47,0.86,2.99,2.14,NOFIRE,0,NA
7/20/2014,39.25,-123.25,26.05,14.96,20.01,0.01,54.42,94.82,0.21,3.32,1.83,NOFIRE,0,NA
7/20/2015,39.25,-123.25,32.06,16.41,23.85,1,45.46,95.02,0.22,3.32,1.84,NOFIRE,0,NA
7/21/2013,39.25,-123.25,32.92,16.62,24.36,0,32.52,94.42,0.3,2.59,1.6,NOFIRE,0,NA
7/21/2014,39.25,-123.25,24.13,13.69,18.44,0.02,64.86,95.07,0.16,2.92,1.48,NOFIRE,0,NA
7/21/2015,39.25,-123.25,32.09,15.27,23.07,0.11,43.38,94.62,1.23,4.07,2.35,NOFIRE,0,NA
7/22/2013,39.25,-123.25,31.49,15.32,22.32,0,35.98,94.81,0.11,3.12,1.26,NOFIRE,0,NA
7/22/2014,39.25,-123.25,25.72,12.42,18.38,0.03,58.8,95.19,0.34,3.29,1.87,NOFIRE,0,NA
7/22/2015,39.25,-123.25,26.35,12.57,19.06,0,47.86,94.44,1.78,3.74,2.65,NOFIRE,0,NA
7/23/2013,39.25,-123.25,28.31,16.96,22.11,0,41.31,94.99,0.09,2.65,1.26,NOFIRE,0,NA
7/23/2014,39.25,-123.25,25.26,11.6,17.66,0.02,64.06,95.37,0.71,4,2.38,NOFIRE,0,NA
7/23/2015,39.25,-123.25,26.4,11.03,18.06,0,52.96,94.86,0.81,3.07,2.13,NOFIRE,0,NA
7/24/2013,39.25,-123.25,31.87,16.93,24.07,0,36.48,94.92,0.11,2.44,1.48,NOFIRE,0,NA
7/24/2014,39.25,-123.25,30.69,11.4,20.65,0,30.36,94.97,1.42,3.2,2.49,NOFIRE,0,NA
7/24/2015,39.25,-123.25,27.51,11.39,19.23,0,45.67,95.25,0.28,2.47,1.66,NOFIRE,0,NA
7/25/2013,39.25,-123.25,32.04,18.01,24.89,0.01,37.22,94.96,0.5,2.8,1.78,NOFIRE,0,NA
7/25/2014,39.25,-123.25,32.92,13.91,23.33,0,24.6,94.71,1.18,3.26,2.31,NOFIRE,0,NA
7/25/2015,39.25,-123.25,29.03,12.58,20.43,0,41.95,95.1,0.6,3.52,2.13,NOFIRE,0,NA
7/26/2013,39.25,-123.25,32.25,16.27,23.74,0.03,38.12,95.15,0.45,2.8,1.56,NOFIRE,0,NA
7/26/2014,39.25,-123.25,32.75,15.87,24.25,0,27.02,94.88,0.6,2.7,1.86,NOFIRE,0,NA
7/26/2015,39.25,-123.25,28.37,12.87,20.07,0,44.38,94.84,1.72,5.05,3.15,NOFIRE,0,NA
7/27/2013,39.25,-123.25,32.05,16.18,23.54,0,37.04,94.83,0.13,3.06,1.72,NOFIRE,0,NA
7/27/2014,39.25,-123.25,33.49,19.26,25.44,0,24.45,94.99,0.39,2.44,1.57,NOFIRE,0,NA
7/27/2015,39.25,-123.25,30.94,11.93,21.26,0,34.14,94.9,1.4,2.96,2.35,NOFIRE,0,NA
7/28/2013,39.25,-123.25,30.19,14.14,21.7,0,32.23,94.47,0.54,2.91,1.93,NOFIRE,0,NA
7/28/2014,39.25,-123.25,32.33,17.74,24.35,0,33.85,95.1,0.68,2.82,1.68,NOFIRE,0,NA
7/28/2015,39.25,-123.25,34.1,16.1,25.04,0,20.72,94.78,0.45,2.58,1.82,NOFIRE,0,NA
7/29/2013,39.25,-123.25,27.08,13.44,19.25,0,37.83,94.72,0.38,2.66,1.78,NOFIRE,0,NA
7/29/2014,39.25,-123.25,33.28,17.16,24.6,0,35.33,95.14,1.14,3.27,1.93,NOFIRE,0,NA
7/29/2015,39.25,-123.25,35.24,18.31,26.75,0,20.53,94.85,0.93,2.25,1.72,NOFIRE,0,NA
7/3/2013,39.25,-123.25,35.71,18.72,27.54,0.05,36.15,94.67,0.97,3.53,2.26,NOFIRE,0,NA
7/3/2014,39.25,-123.25,30.13,13.46,21.44,0,38.52,94.72,1.03,2.93,2.28,NOFIRE,0,NA
7/3/2015,39.25,-123.25,30.45,17.79,23.51,0.26,40.06,94.78,0.1,2.14,1.28,NOFIRE,0,NA
7/30/2013,39.25,-123.25,29.26,13.32,20.67,0,36.27,95.18,0.28,2.92,1.67,NOFIRE,0,NA
7/30/2014,39.25,-123.25,34.58,17.76,25.92,0,25.42,94.99,0.07,3.16,1.86,NOFIRE,0,NA
7/30/2015,39.25,-123.25,34.23,19.76,26.74,0.03,28.37,95.12,0.2,2.59,1.47,NOFIRE,0,NA
7/31/2013,39.25,-123.25,26.66,11.04,19.07,0,38.51,95.15,1.86,4.12,2.85,NOFIRE,0,NA
7/31/2014,39.25,-123.25,33.45,18.71,25.38,0,20.06,94.96,1.42,2.97,2.12,NOFIRE,0,NA
7/31/2015,39.25,-123.25,33.48,19.16,24.82,0.09,37.1,95.01,0.4,2.6,1.46,NOFIRE,0,NA
7/4/2013,39.25,-123.25,33.77,15.82,25.51,0.59,36.98,94.48,2.38,4.97,3.62,NOFIRE,0,NA
7/4/2014,39.25,-123.25,29.21,13.39,21.09,0,31.93,94.86,0.91,3.43,2.27,NOFIRE,0,NA
7/4/2015,39.25,-123.25,31.85,18.08,24.24,0.09,40.12,94.59,0.45,3.15,1.71,NOFIRE,0,NA
7/5/2013,39.25,-123.25,29.27,13.21,20.86,0,43.25,94.18,2.05,3.6,2.84,NOFIRE,0,NA
7/5/2014,39.25,-123.25,29.57,12.96,20.74,0,31.93,95.16,0.44,2.68,1.94,NOFIRE,0,NA
7/5/2015,39.25,-123.25,28.52,14.82,21.39,0.02,48.29,94.8,0.47,3.14,1.83,NOFIRE,0,NA
7/6/2013,39.25,-123.25,29.59,13.29,21.37,0,43.02,94.25,0.45,2.47,1.65,NOFIRE,0,NA
7/6/2014,39.25,-123.25,33.04,12.62,22.91,0,26.35,95.07,0.17,3.18,2.17,NOFIRE,0,NA
7/6/2015,39.25,-123.25,26.3,14.1,19.57,0.01,50.37,95.09,1.02,2.79,1.92,NOFIRE,0,NA
7/7/2013,39.25,-123.25,30.26,13.77,21.55,0,38.13,94.4,0.81,2.23,1.58,NOFIRE,0,NA
7/7/2014,39.25,-123.25,35.01,16.14,25.05,0,24.3,94.73,0.55,2.84,1.9,NOFIRE,0,NA
7/7/2015,39.25,-123.25,26.83,13.48,19.8,0,49.25,94.87,1.22,3.09,1.94,NOFIRE,0,NA
7/8/2013,39.25,-123.25,30.27,15.08,22.21,0,31.05,94.79,0.36,2.12,1.45,NOFIRE,0,NA
7/8/2014,39.25,-123.25,33.06,19.05,25.43,0,31.37,94.66,0.32,2.05,1.21,NOFIRE,0,NA
7/8/2015,39.25,-123.25,26.89,13.95,19.91,0.27,49.58,94.48,0.87,3.26,2,NOFIRE,0,NA
7/9/2013,39.25,-123.25,29.87,15.93,22.71,0,30.89,95.06,0.38,2.76,1.56,NOFIRE,0,NA
7/9/2014,39.25,-123.25,30.49,17.33,23.46,0,33.15,94.7,0.01,2.37,1.59,NOFIRE,0,NA
7/9/2015,39.25,-123.25,21.7,13.15,16.56,5.35,78.49,94.5,0.58,2.63,1.55,NOFIRE,0,NA
7/1/2013,39.25,-123.75,24.84,14.52,19.76,0,62.83,98.83,2.66,4.75,3.95,NOFIRE,0,NA
7/1/2014,39.25,-123.75,20.48,13.24,16.62,0,74.03,98.77,2.16,4.7,3.43,NOFIRE,0,NA
7/1/2015,39.25,-123.75,24.28,16.46,20.37,0.44,51.9,98.95,0.1,2.12,1.48,NOFIRE,0,NA
7/10/2013,39.25,-123.75,20.25,12.39,16.79,0,61.27,99.14,0.63,3.33,2.18,NOFIRE,0,NA
7/10/2014,39.25,-123.75,19.95,12.3,15.66,0.02,73.33,99.05,0.69,3.26,2.11,NOFIRE,0,NA
7/10/2015,39.25,-123.75,19.66,13.55,16,0.71,83.83,98.99,0.76,3.3,1.8,NOFIRE,0,NA
7/11/2013,39.25,-123.75,19.9,11.7,15.26,0,69.7,98.98,2.96,5.52,4.3,NOFIRE,0,NA
7/11/2014,39.25,-123.75,20.14,12.17,15.74,0.01,74.16,99.33,0.87,3.78,2.48,NOFIRE,0,NA
7/11/2015,39.25,-123.75,19.69,13.47,15.88,0.28,81.95,99.23,0.45,3.63,1.78,NOFIRE,0,NA
7/12/2013,39.25,-123.75,19.69,11.35,15.2,0,67.56,99.03,3.72,6.5,4.94,NOFIRE,0,NA
7/12/2014,39.25,-123.75,19.88,12.75,15.79,0.01,76.64,99.62,0.63,4.81,2.96,NOFIRE,0,NA
7/12/2015,39.25,-123.75,19.41,13.41,16.07,0.02,81.68,99.45,1.18,3.29,2.27,NOFIRE,0,NA
7/13/2013,39.25,-123.75,20.27,11.99,15.96,0,63.35,99.13,3.18,4.64,4.06,NOFIRE,0,NA
7/13/2014,39.25,-123.75,21.18,13.18,16.98,0,71.87,99.41,4.56,6.67,5.74,NOFIRE,0,NA
7/13/2015,39.25,-123.75,22.26,13.25,17.32,0,75.26,99.31,1.95,5.95,4.11,NOFIRE,0,NA
7/14/2013,39.25,-123.75,20.13,11.7,15.7,0,66.59,99.17,2.05,4.33,3.13,NOFIRE,0,NA
7/14/2014,39.25,-123.75,23.21,13.9,18.47,0,61.11,99.03,1.05,5.69,4.2,NOFIRE,0,NA
7/14/2015,39.25,-123.75,21.09,13.78,17.12,0,77.29,98.98,4.64,6.06,5.39,NOFIRE,0,NA
7/15/2013,39.25,-123.75,18.81,11.48,14.8,0,70.28,98.88,0.75,3.41,2.13,NOFIRE,0,NA
7/15/2014,39.25,-123.75,18.98,13.89,16.44,0,73.04,99.26,0.37,2.58,1.63,NOFIRE,0,NA
7/15/2015,39.25,-123.75,23.24,14.18,18.43,0,68.39,98.94,3.1,5.54,4.37,NOFIRE,0,NA
7/16/2013,39.25,-123.75,17.83,11.37,14.27,0,80.15,99.11,0.57,3.3,1.85,NOFIRE,0,NA
7/16/2014,39.25,-123.75,19.6,13.32,16.37,0.01,77.27,99.34,0.19,2.78,1.73,NOFIRE,0,NA
7/16/2015,39.25,-123.75,23.54,14.91,19.06,0,63.26,98.92,0.56,3.74,2.38,NOFIRE,0,NA
7/17/2013,39.25,-123.75,19.75,11.71,15.21,0,73,99.58,1.14,4.87,3.24,NOFIRE,0,NA
7/17/2014,39.25,-123.75,19.53,13.14,15.73,0.01,80.43,99.28,0.77,2.81,1.68,NOFIRE,0,NA
7/17/2015,39.25,-123.75,22.12,14.41,18.11,0,64.91,98.79,0.11,3.03,1.78,NOFIRE,0,NA
7/18/2013,39.25,-123.75,21.76,11.81,16.47,0,65.2,99.43,3.12,5.36,4.33,NOFIRE,0,NA
7/18/2014,39.25,-123.75,19.7,13.04,15.88,0.01,79.48,99.3,0.65,3.02,1.79,NOFIRE,0,NA
7/18/2015,39.25,-123.75,21.4,13.48,16.99,0,68.52,99.03,0.74,3.7,2.55,NOFIRE,0,NA
7/19/2013,39.25,-123.75,21.22,12.64,16.66,0,67.31,99.07,4.38,6.46,5.37,NOFIRE,0,NA
7/19/2014,39.25,-123.75,21.63,13.36,17.02,0.01,73.44,99.16,0.37,3.15,1.64,NOFIRE,0,NA
7/19/2015,39.25,-123.75,23.18,14.05,18.77,0,68.39,99.53,0.51,3.66,2,NOFIRE,0,NA
7/2/2013,39.25,-123.75,24.56,16.31,20.16,0,62.34,98.9,1.6,5.26,3.65,NOFIRE,0,NA
7/2/2014,39.25,-123.75,20.36,12.57,15.96,0,75.87,98.92,4.94,7.15,5.88,NOFIRE,0,NA
7/2/2015,39.25,-123.75,23.37,15.48,18.53,1.43,62.34,99.12,0.12,3.08,1.5,NOFIRE,0,NA
7/20/2013,39.25,-123.75,22.46,13.06,17.38,0,64.72,98.73,3.35,5.72,4.98,NOFIRE,0,NA
7/20/2014,39.25,-123.75,19.33,13.17,15.93,0.01,80.01,99.15,0.45,2.83,1.78,NOFIRE,0,NA
7/20/2015,39.25,-123.75,24.03,16.14,19.6,0.61,68.36,99.29,1.96,4.78,3.25,NOFIRE,0,NA
7/21/2013,39.25,-123.75,21.06,13.23,16.91,0,64.48,98.67,0.69,3.23,2.31,NOFIRE,0,NA
7/21/2014,39.25,-123.75,18.6,13.15,15.6,0.02,83.53,99.4,0.12,2.7,1.29,NOFIRE,0,NA
7/21/2015,39.25,-123.75,23.12,14.21,18.55,0.23,69.99,98.91,2.4,5.87,4.09,NOFIRE,0,NA
7/22/2013,39.25,-123.75,20.02,12.27,15.82,0,67.75,99.11,0.29,2.43,1.42,NOFIRE,0,NA
7/22/2014,39.25,-123.75,19.79,13.33,16.06,0.04,80.61,99.54,0.83,3.28,2,NOFIRE,0,NA
7/22/2015,39.25,-123.75,19.07,13.17,15.78,0,78.78,98.79,3.64,5.15,4.31,NOFIRE,0,NA
7/23/2013,39.25,-123.75,19.4,13.77,16.46,0,67.18,99.27,0.36,1.99,1.19,NOFIRE,0,NA
7/23/2014,39.25,-123.75,19.17,13.22,16.04,0.02,82.52,99.76,0.87,5.25,3.01,NOFIRE,0,NA
7/23/2015,39.25,-123.75,19.63,12.39,15.51,0,77.03,99.26,2.64,5.1,4.13,NOFIRE,0,NA
7/24/2013,39.25,-123.75,21.42,14.2,17.6,0,62.64,99.21,0.61,2.83,1.83,NOFIRE,0,NA
7/24/2014,39.25,-123.75,23.11,12.3,17.29,0,59.82,99.3,4.16,7.2,5.61,NOFIRE,0,NA
7/24/2015,39.25,-123.75,20.23,12.35,16.08,0,74.83,99.63,1.62,3.93,2.8,NOFIRE,0,NA
7/25/2013,39.25,-123.75,21.5,15.05,18.08,0.01,62.71,99.23,0.74,3.26,2,NOFIRE,0,NA
7/25/2014,39.25,-123.75,23.52,13.55,18.29,0,55.07,98.98,4.03,6.22,4.92,NOFIRE,0,NA
7/25/2015,39.25,-123.75,21.73,13.18,17.01,0,72.45,99.45,2.74,5.54,4.19,NOFIRE,0,NA
7/26/2013,39.25,-123.75,20.79,13.85,16.84,0.05,68.95,99.47,0.28,2.9,1.71,NOFIRE,0,NA
7/26/2014,39.25,-123.75,22.9,14.48,18.5,0,57.77,99.15,2.53,5.11,4.28,NOFIRE,0,NA
7/26/2015,39.25,-123.75,21.26,13.34,17.07,0,70.71,99.21,4.4,7.25,5.66,NOFIRE,0,NA
7/27/2013,39.25,-123.75,21.1,13.62,17.25,0.01,66.3,99.11,1.08,3.88,2.55,NOFIRE,0,NA
7/27/2014,39.25,-123.75,23.35,15.61,19.12,0,54.79,99.23,0.97,2.57,2.06,NOFIRE,0,NA
7/27/2015,39.25,-123.75,23.39,12.86,17.78,0,61.81,99.21,2.67,6.24,4.7,NOFIRE,0,NA
7/28/2013,39.25,-123.75,20.97,12.56,16.47,0,63.05,98.76,2.95,5.57,4.08,NOFIRE,0,NA
7/28/2014,39.25,-123.75,21.99,14.49,18.04,0,62.59,99.39,0.97,3.02,1.91,NOFIRE,0,NA
7/28/2015,39.25,-123.75,26.22,15.36,21.13,0,42.13,98.98,0.85,3.46,2.38,NOFIRE,0,NA
7/29/2013,39.25,-123.75,18.69,12.18,14.89,0.01,69.51,99.06,2.27,3.9,3.16,NOFIRE,0,NA
7/29/2014,39.25,-123.75,22.62,14.74,18.22,0,63.81,99.43,1.51,4.4,2.89,NOFIRE,0,NA
7/29/2015,39.25,-123.75,25.19,17.33,21.45,0,45.77,99.03,0.46,2.76,1.72,NOFIRE,0,NA
7/3/2013,39.25,-123.75,24.69,16.18,20.77,0.09,60.49,98.86,1.13,6.54,3.86,NOFIRE,0,NA
7/3/2014,39.25,-123.75,20.05,12.03,15.73,0,72.4,99.07,5.15,6.59,5.79,NOFIRE,0,NA
7/3/2015,39.25,-123.75,20.98,14.58,17.52,0.97,68.6,99.06,0.64,2.36,1.74,NOFIRE,0,NA
7/30/2013,39.25,-123.75,20.24,12.33,15.77,0,66.43,99.52,2.38,4.97,3.56,NOFIRE,0,NA
7/30/2014,39.25,-123.75,23.67,14.74,19.18,0,52.62,99.22,1.42,4.3,2.98,NOFIRE,0,NA
7/30/2015,39.25,-123.75,23.88,16.36,20.05,0.06,58.68,99.37,0.31,2.5,1.66,NOFIRE,0,NA
7/31/2013,39.25,-123.75,17.63,11.44,14.41,0,73.36,99.57,3.55,5.7,4.76,NOFIRE,0,NA
7/31/2014,39.25,-123.75,23.1,15.74,19.1,0,50.51,99.2,2.49,4.16,3.11,NOFIRE,0,NA
7/31/2015,39.25,-123.75,24.11,15.45,18.9,0.17,69.23,99.3,1.23,3.96,2.29,NOFIRE,0,NA
7/4/2013,39.25,-123.75,23.15,13.46,19.07,0.53,62.9,98.77,3.59,7.68,6.3,NOFIRE,0,NA
7/4/2014,39.25,-123.75,19.72,12.1,15.49,0,70.92,99.21,2.95,5.68,4.77,NOFIRE,0,NA
7/4/2015,39.25,-123.75,21.77,15.45,18.12,0.31,67.19,98.87,0.28,3.11,1.49,NOFIRE,0,NA
7/5/2013,39.25,-123.75,19.56,12.36,15.51,0,73.34,98.55,4.56,8.27,6.73,NOFIRE,0,NA
7/5/2014,39.25,-123.75,20.45,11.91,15.91,0,68.72,99.5,2.75,4.84,3.7,NOFIRE,0,NA
7/5/2015,39.25,-123.75,20.17,13.2,16.51,0.06,77.35,99.11,1.25,3.04,2.08,NOFIRE,0,NA
7/6/2013,39.25,-123.75,20.46,12.28,16.08,0,70.14,98.55,3.17,5.21,4.12,NOFIRE,0,NA
7/6/2014,39.25,-123.75,23.28,12.49,17.62,0,61.99,99.38,3.1,5.76,4.3,NOFIRE,0,NA
7/6/2015,39.25,-123.75,18.28,13.07,15.35,0.03,78.5,99.47,0.69,2.51,1.86,NOFIRE,0,NA
7/7/2013,39.25,-123.75,21.08,12.82,16.49,0,66.45,98.68,1.85,4.06,2.97,NOFIRE,0,NA
7/7/2014,39.25,-123.75,23.94,14.05,18.56,0,58.08,98.98,3.18,5.38,4.03,NOFIRE,0,NA
7/7/2015,39.25,-123.75,20,12.97,16.14,0.01,77.36,99.23,0.45,3.34,2,NOFIRE,0,NA
7/8/2013,39.25,-123.75,20.57,12.33,16.33,0,63.56,99.08,0.99,3.05,2.23,NOFIRE,0,NA
7/8/2014,39.25,-123.75,22.97,14.68,18.59,0,61.91,98.92,1.58,3.63,2.71,NOFIRE,0,NA
7/8/2015,39.25,-123.75,19.98,13.85,16.35,0.19,79.78,98.84,2.34,3.98,3.06,NOFIRE,0,NA
7/9/2013,39.25,-123.75,20.65,12.92,17.09,0,59.52,99.34,0.75,2.65,1.77,NOFIRE,0,NA
7/9/2014,39.25,-123.75,20.97,13.42,17.04,0,67.98,99.01,1.11,3.13,2.21,NOFIRE,0,NA
7/9/2015,39.25,-123.75,17.7,13.82,15.27,4.89,91.99,98.84,0.78,3.23,2.11,NOFIRE,0,NA
7/1/2013,39.75,-119.75,37.86,19.29,28.37,0.06,24.2,84.11,0.42,5.35,2.42,NOFIRE,0,NA
7/1/2014,39.75,-119.75,36.01,17.43,26.21,0.09,19.04,83.85,1.29,3.39,2.24,NOFIRE,0,NA
7/1/2015,39.75,-119.75,35.89,20.27,27.48,0.61,30.97,84.19,0.43,6.04,2.2,NOFIRE,0,NA
7/10/2013,39.75,-119.75,33.07,15.4,23.91,0,20.03,84.16,0.86,7.38,3.2,NOFIRE,0,NA
7/10/2014,39.75,-119.75,33.2,17.72,25.8,0.07,23.28,83.92,0.31,3.46,1.38,NOFIRE,0,NA
7/10/2015,39.75,-119.75,21.67,11.38,16.36,0.64,56.44,83.66,0.26,2.38,1.51,NOFIRE,0,NA
7/11/2013,39.75,-119.75,31.22,13.99,22.65,0.01,20.27,83.84,1.58,6.04,3.51,NOFIRE,0,NA
7/11/2014,39.75,-119.75,28.75,18.27,23.74,0.06,34.57,84.09,0.57,3.72,2.03,NOFIRE,0,NA
7/11/2015,39.75,-119.75,26.49,11.78,18.44,0.18,43.97,83.89,0.28,5.6,2.39,NOFIRE,0,NA
7/12/2013,39.75,-119.75,31.5,11.48,21.24,0,17.66,83.88,1.39,6.91,3.2,NOFIRE,0,NA
7/12/2014,39.75,-119.75,33.16,17.69,25.73,0.01,31.82,84.36,0.42,3.14,1.92,NOFIRE,0,NA
7/12/2015,39.75,-119.75,25.1,12.67,18.34,1.6,44.65,84.11,0.57,3.86,1.92,NOFIRE,0,NA
7/13/2013,39.75,-119.75,31.46,13.36,22.24,0,17.05,84.06,0.22,3.79,1.75,NOFIRE,0,NA
7/13/2014,39.75,-119.75,37.33,19.56,28.53,0,24,84.27,0.59,4.26,2.23,NOFIRE,0,NA
7/13/2015,39.75,-119.75,28.47,11.84,19.68,0.05,33.21,84.05,0.78,4.51,2.09,NOFIRE,0,NA
7/14/2013,39.75,-119.75,32.17,13.85,23.25,0,18.67,84.11,0.37,2.66,1.69,NOFIRE,0,NA
7/14/2014,39.75,-119.75,38.7,19.62,29.21,0.24,19.89,84.16,1,5.18,2.65,NOFIRE,0,NA
7/14/2015,39.75,-119.75,29.16,12.35,20.41,0,29.6,83.77,0.35,3.89,2,NOFIRE,0,NA
7/15/2013,39.75,-119.75,32.96,14.75,24.14,0,21.52,83.75,1.05,3.48,2.07,NOFIRE,0,NA
7/15/2014,39.75,-119.75,34.33,20.14,26.6,0.11,30.88,84.17,1.12,4.93,2.09,NOFIRE,0,NA
7/15/2015,39.75,-119.75,30.37,12.13,21.74,0,33.64,83.86,0.77,2.81,1.6,NOFIRE,0,NA
7/16/2013,39.75,-119.75,32.1,14.16,22.96,0,19.11,83.78,1.27,6.88,3.34,NOFIRE,0,NA
7/16/2014,39.75,-119.75,34.05,19.29,26.67,0.44,27.15,84.1,1.34,3.68,2.46,NOFIRE,0,NA
7/16/2015,39.75,-119.75,32.23,14.45,23.69,0,31.14,83.93,0.14,3.37,2.13,NOFIRE,0,NA
